platform,brand_name,tier,title,price,currency,condition,listing_id,url,original_price
ebay,Coach,attainable luxury,COACH Cube Rogue Bag 20 Shoulder Bag Maple CBH04 Outlet NEW leather,142.99,USD,Pre-owned - Excellent,v1|800003921769|0,https://www.ebay.com/itm/800003921769?_skw=Coach+handbag&hash=itemba43f31769:g:y7IAAeSwzmBqAZ6C&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaZrnwKdrfwnIEMwwp8zTBQVjmw2ap4ZXjX3u2FuPv1%2FykP2tqNzrKBv6O430mTecNtnbo%2FlCcWmEQIxSI4DA3Yy6FGE2J44%2FD9YZxYG1Qpf59KSCu3c4kIoagd7JUI7WdV19dc2hpA9e2GtWuOM2ud8QieGk7kvkaF%2FM4LaV7%2BQXx%2FXLNDipCvv5hjwD17%2BPWrV6SGEs78bmo5VLvIB6d%2Bz4Y4nmTQCeJKPTSkMcQ6CrAZbQ0bycyPfGwntpBB3Zz%2BLCk2h%2BEPDpz578FSCpZaJP2A9iMwb3bTaWkhokhSug%3D%3D,
ebay,Coach,attainable luxury,COACH CDB05 Birdget Fashion Women's Satchel Bag Biret Black-Free delivery,135.99,USD,Pre-owned - Excellent,v1|157896761236|0,https://www.ebay.com/itm/157896761236?_skw=Coach+handbag&hash=item24c3615f94:g:LTUAAeSwtppp~uym&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZuLtV6rD2yPpRtGLsbtIE2IYDrLl7ny7tndcPeNhuElimMj5EPdsLzIHG9YNkpYFl2GT6TRQEg9RLLpnMgYMgb5RWir8B3Mo7Wi5o1vFB2%2FlTFnrL0JAbUPv0hYzsTG%2FnWtaix3vm2E5q7A4cq3n%2FXTiEFiqB3QHcq4uWCKSX4PnCUUJPmL6tgoao8Pe%2FebZrkESk2NKXT3J9uGtZ1c%2B70amZoN4Uh%2Bi6xiqIu6OLC566Odgaye0jZx7m1kMWLVV%2Bbi1lETqW%2FRfqwbSTPN70qZX0OCX8%2BcySoHfB4iy2%2Big%3D%3D,
ebay,Coach,attainable luxury,Coach Town Handbag Womens Black Pebbled Leather Double Shoulder Handle Tote Bag,119.22,USD,Pre-owned - Good,v1|377439963210|0,https://www.ebay.com/itm/377439963210?_skw=Coach+handbag&hash=item57e12cc84a:g:Vq0AAeSwKzJqD5lw&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZ6OkzhDo9yX7NJGBDeq9P%2BmvseJfMsv5yBn3WvoIjhvrmL0nbJwCWmATKe%2FL8BxCsmv9GThu5iU64AMGNHCbrxSXKOx8tfG9402lKXRmBccClRSkYvcri1COLutTZj2RP1t6dUmQCYlY0pc%2FqeplNh1SSIyZPdA0onzkXlKuNLJ9APIENSVblp9TuCBy%2F4OqknC8DCNvGKY%2FHTo--0TQ6kQ%2FTNmDgJZL8K%2BOMQvugzzs1ynmU%2B4F7bQCeEn5bDsjRojBw6ielCiOuDRD04FhPItVe8tqF8%2BibHHlhjORIWVw%3D%3D,
ebay,Coach,attainable luxury,COACH Hallie Black Pebbled Leather Shoulder Bag Hobo Tote Purse F80268 Gold HW,120.0,USD,Pre-owned - Excellent,v1|307139672007|0,https://www.ebay.com/itm/307139672007?_skw=Coach+handbag&hash=item4782f377c7:g:FT4AAeSwUjRqiKfZ,
ebay,Coach,attainable luxury,COACH Color Block Tote 20 Mini Bag 2Way Shoulder Handbag,216.38,USD,Pre-owned - Good,v1|800547132681|0,https://www.ebay.com/itm/800547132681?_skw=Coach+handbag&hash=itemba6453d509:g:MPwAAeSwrj5qiOJ7,
ebay,Coach,attainable luxury,Coach Leather Shoulder Purse Bag Signature Print Leather Chalk White Beige,99.0,USD,Pre-owned - Excellent,v1|257695676729|0,https://www.ebay.com/itm/257695676729?_skw=Coach+handbag&hash=item3bffdbf939:g:M~gAAeSwmmZqiP~T,
ebay,Coach,attainable luxury,Coach Purse Handbag Legacy Medium Candace Carryall 19890 Carnelian *Read*,75.97,USD,Pre-owned - Good,v1|137649020987|0,https://www.ebay.com/itm/137649020987?_skw=Coach+handbag&hash=item200c85603b:g:WVAAAeSwkxNqEARE,
ebay,Coach,attainable luxury,Purse,75.0,USD,Pre-owned - Good,v1|327321572983|0,https://www.ebay.com/itm/327321572983?_skw=Coach+handbag&hash=item4c35e2d677:g:tB4AAeSwW6dqg-LG,
ebay,Coach,attainable luxury,"COACH Teri Shoulder Bag In signature canvas/Powder Pink ,Only unpacked, not used",96.9,USD,Pre-owned - Excellent,v1|389476746254|0,https://www.ebay.com/itm/389476746254?_skw=Coach+handbag&hash=item5aae9f840e:g:frQAAeSwuEJpEadw,
ebay,Coach,attainable luxury,Coach Soho Flap Bag Re-Edition,250.0,USD,Pre-owned - Good,v1|820032838187|0,https://www.ebay.com/itm/820032838187?_skw=Coach+handbag&hash=itembeedc41a2b:g:AUUAAeSwvk9qiN4l,
ebay,Coach,attainable luxury,COACH Signature Rowan Satchel 2Way Shoulder Bag Handbag,216.38,USD,Pre-owned - Good,v1|800547132735|0,https://www.ebay.com/itm/800547132735?_skw=Coach+handbag&hash=itemba6453d53f:g:Rg8AAeSwbp5qiOK3,
ebay,Coach,attainable luxury,"Coach Brown Crescent Shoulder Bag w/Zip Top, Buckle Accents & Gold Hardware",175.0,USD,Pre-owned - Good,v1|398313167081|0,https://www.ebay.com/itm/398313167081?_skw=Coach+handbag&hash=item5cbd5098e9:g:wL4AAeSwWaNqiRlK,
ebay,Coach,attainable luxury,COACH Signature Lily 2Way Shoulder Bag Tote Handbag,206.08,USD,Pre-owned - Good,v1|800547132762|0,https://www.ebay.com/itm/800547132762?_skw=Coach+handbag&hash=itemba6453d55a:g:dtgAAeSw7F9qiOIK,
ebay,Coach,attainable luxury,Coach Signature Shoulder Bag Zip Beige Brown Orange Lining,40.0,USD,Pre-owned - Good,v1|178430948479|0,https://www.ebay.com/itm/178430948479?_skw=Coach+handbag&hash=item298b50347f:g:QgMAAeSwjU9qiLWC,
ebay,Coach,attainable luxury,COACH Handbag Leather Beige Shoulder Bag,207.59,USD,Pre-owned - Good,v1|800547132690|0,https://www.ebay.com/itm/800547132690?_skw=Coach+handbag&hash=itemba6453d512:g:QdYAAeSwgwRqiOKs,
ebay,Coach,attainable luxury,NEW Coach Mini Rowan Crossbody Bag In Signature Canvas CW329 Gold/Walnut/Black,149.0,USD,Pre-owned - Excellent,v1|377439752832|0,https://www.ebay.com/itm/377439752832?_skw=Coach+handbag&hash=item57e1299280:g:6tAAAeSw6SNqC5cX&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZQtvhccpnkFQ5QyKlsjbBNuavznLdvoGLw5ulXrNz0GCc2mfLNQtqlvN9zNzshz04U%2FLr1m6V3qHHzCox6vpwJIcgXHuS7EC%2BWdszp4UUa6mWtJOtzXnG2qil1QgvkOuB68%2B9dzw171zp5NEtXDt1GXF2a3a4O9TjacA8Gn4%2FuK7mt7W9UIdNeTpnoKpWb7ovYpMis%2FUDVGOTmnEUWnJbL934iBNOLqw90ZWGl65CcJTOxriqwjLb2pgiLnRdluVRBIzAg7n3gmYzNaTzxZwhiqWooiqP712AzIlLvGUC1zw%3D%3D,
ebay,Coach,attainable luxury,Coach Whiplash Leather Tatum Tote Shoulder Bag - Handbag - Coral,157.0,USD,Pre-owned - Excellent,v1|227483940547|0,https://www.ebay.com/itm/227483940547?_skw=Coach+handbag&hash=item34f71976c3:g:nn4AAeSwlo1pRKXX&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYAZaDGOLldrdKOhVoAHSoJvo45YqFklv5oEB1X%2FPM6MynXapYPJeoWiBkK%2FtDfuGAyNkw%2FrmnJrf2tMMtSgjP2DjBS5%2FknU2ZESjg0o9HCdyXlFfYy9cmzZvAEEGFD%2B7ZftzULaDVhjWU8AjQo5ZcDKlsK%2BYa1Scp5klgQGRUqApAkj84StUIHT5VoAYfj2nvIDcrIRERQfkE1LbCWEzV2F9rSzNhxou%2Bcc4yU8WnhZflUJDHgDLbQ1lQIvTHM8Uf4S%2FHLxw0uilCUSbZPWxbHBvYSC90NKR7NyWQUm2%2F05A%3D%3D,
ebay,Coach,attainable luxury,Coach Reversible City Tote Signature Canvas Khaki Blue F36658 with Pouch,87.0,USD,Pre-owned - Excellent,v1|147518752248|0,https://www.ebay.com/itm/147518752248?_skw=Coach+handbag&hash=item2258cd85f8:g:-vAAAeSwUxNqhGz1&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZoVQCmrpce9h3h%2B0DI1LElhwPRNSyi00VEbzDmMrbQcxOROlGf%2FVxhzob8W9sQAt9opI5QdIInesACKq8znPA6LNHmVcdDY6qEvtviRkjMZWqU1jppe9FVRzgACqdC8pHGXvjMMZT3BFgluZfzrIRrJ5BQMuOL2jv4NSGewkzLDr0%2BzILmnQN0EZ73cVvNY%2FCo5zXpmFpN1aYT9txFoaQ9R4B%2BfU04TKfE4NcdoOdhY1ykyve9oNPRasZP%2BEBYyhCapI4Q3lquI4L7%2F8JbMUQik52qUuavYG%2F%2BKFHa07b%2F9w%3D%3D,
ebay,Coach,attainable luxury,NEW Coach Mini Leather Wallet On a Chain Black C0059 with the box,57.89,USD,Pre-owned - Excellent,v1|198447776213|0,https://www.ebay.com/itm/198447776213?_skw=Coach+handbag&hash=item2e3468c1d5:g:-zQAAeSwCPVqNlnT&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGabhqdYB0hJtRQ8ZvfQq5Y3yHibBywWZ1KHB82Rvqp4GBcEKbs3YKytj62AOtSsbRdaf0M%2F9uUtqh5nDsSGRia2Tes6%2F9cFNIJgBiCGe5wAoFtnPH0FgFX4B0ZAiO0M%2B1pMmC%2FCNbu1eGmSdIaBOm90fWSrMk7IcnMb4JhMPyKtj%2BIUVDLTXnA%2Bxh9j1Rcbgu82G2PPNLZKJsnDfBsSQwYkZxqif80zoyWYug5TAYyPDJ9lnd0GUNp29OmBEwxTUwu2PLwibdfABh50pMFhOLhd8iEKSmh%2BPwNj5DYnYCv%2FsA%3D%3D,
ebay,Coach,attainable luxury,COACH All Leather Handbag F12476,204.44,USD,Pre-owned - Good,v1|800547132647|0,https://www.ebay.com/itm/800547132647?_skw=Coach+handbag&hash=itemba6453d4e7:g:P4QAAeSwj6BqiOIJ,
ebay,Coach,attainable luxury,COACH Signature Dreamer 2Way Shoulder Bag Handbag Tote Bag,236.99,USD,Pre-owned - Good,v1|800547132728|0,https://www.ebay.com/itm/800547132728?_skw=Coach+handbag&hash=itemba6453d538:g:PnEAAeSwWIxqiOJA,
ebay,Coach,attainable luxury,Coach Signature C Beige/Black Satchel Zip Top Double Handles Bag Charm,29.0,USD,Pre-owned - Fair,v1|398312952874|0,https://www.ebay.com/itm/398312952874?_skw=Coach+handbag&hash=item5cbd4d542a:g:xwcAAeSwXyxqiPT9,
ebay,Coach,attainable luxury,Vintage Black Leather Coach Hampton Demi Pouch Bag,110.99,USD,Pre-owned - Good,v1|257695766000|0,https://www.ebay.com/itm/257695766000?_skw=Coach+handbag&hash=item3bffdd55f0:g:3k4AAeSwc8FqiRoK,
ebay,Coach,attainable luxury,coach purse,200.0,USD,Pre-owned - Good,v1|820033544160|0,https://www.ebay.com/itm/820033544160?_skw=Coach+handbag&hash=itembeedcedfe0:g:DdQAAeSwsx9qiSO1,
ebay,Coach,attainable luxury,COACH Troop 2WAY Leather Shoulder Handbag Tote Bag,236.99,USD,Pre-owned - Good,v1|800547132737|0,https://www.ebay.com/itm/800547132737?_skw=Coach+handbag&hash=itemba6453d541:g:MZkAAeSwN0tqiOL7,
ebay,Coach,attainable luxury,Coach Red Signature Tote Shoulder Bag Zip Closure Silver Hardware Logo Charm,120.0,USD,Pre-owned - Excellent,v1|307139977328|0,https://www.ebay.com/itm/307139977328?_skw=Coach+handbag&hash=item4782f82070:g:3UYAAeSwMcdqiO2T&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbH24UikX102B%2B3r5Lj1sCmnVR0PWZQAGZXsVa29aMXctu0RHj5XX%2FvLagrUAbq%2BYlDBssb2DOoczeushg2Zjvhx6bjqYCKi9w8xwskFv1JFepijFyQSNKZq92tpzr1KvsRZZwDpDt3LCKDOgrLXppd4IQq5K6CQZJiG5smvBrXfCk3%2FV1TlraPQUZ2sIhk12332o34CcuEpEJkvCTMb40RDHItrRi5Yg31VmUVjeMWZN0DwcdTte1u95ZXeAnVwRc7QVXw9eWwAbsZx9Ai5oBXQ4ENMq41CKvs93M2QuILEw%3D%3D,
ebay,Coach,attainable luxury,Coach Ruby 17 Satchel Handbag Shoulder Bag Signature 2way Denim Indigo Authentic,400.0,USD,Pre-owned - Good,v1|358886884975|0,https://www.ebay.com/itm/358886884975?_skw=Coach+handbag&hash=item538f53466f:g:GeUAAeSw2S9qcxEk&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGa0Jc%2FQITiqeAzzHDl2Ld8waBRJPcCZf7aIHcPN7fkhTp25sZ4fatN7%2FbgyUJKdFXlIMZaLyB7fyYIvpc1HCVl2CaQCDOVr2kUB4Ok0auCu2YEyNkzyHoWDqeVbEAtWYzebbIv98ffMCggLZhUoXs7JqlYJ3udF1nvF6eT7EwdpJNXcFWdyw6DK%2BD2UoM78%2FkJrb5mgWHRc4dExa3dMe%2FsMcnf8owbvPtLVe2k73KqSAd3AEnCFMxjcSvhOpK%2FniJsc3uIK0ivg%2BjWVmSlxFtErpEB0gWbMVwkVigD9cZ9oKg%3D%3D,
ebay,Coach,attainable luxury,Coach Y2K Vintage Signature Carly Canvas Brown Tan Hobo Shoulder HandBag #10619,75.0,USD,Pre-owned - Fair,v1|168631340701|0,https://www.ebay.com/itm/168631340701?_skw=Coach+handbag&hash=item2743360e9d:g:XK0AAeSw-MtqiKp6,
ebay,Coach,attainable luxury,Coach Multicolor Logo Zip Crossbody Bag Detachable Strap Silver Hardware,45.0,USD,Pre-owned - Good,v1|287538480719|0,https://www.ebay.com/itm/287538480719?_skw=Coach+handbag&hash=item42f2a1064f:g:zDwAAeSwtFxqiIJg,
ebay,Coach,attainable luxury,Coach Gray Leather Pebble Shoulder Hobo Bag,88.0,USD,Pre-owned - Excellent,v1|206509289353|0,https://www.ebay.com/itm/206509289353?_skw=Coach+handbag&hash=item3014e9af89:g:52MAAeSwguZqiNQ5,
ebay,Coach,attainable luxury,Coach Signature Lime Green Canvas Purse F13551 with Wallet,99.95,USD,Pre-owned - Good,v1|307140150662|0,https://www.ebay.com/itm/307140150662?_skw=Coach+handbag&hash=item4782fac586:g:zTUAAeSwk1JqiR1m,
ebay,Coach,attainable luxury,COACH Signature Molly Bucket Bag 2Way Shoulder Handbag Tote Bag,216.38,USD,Pre-owned - Good,v1|800547132725|0,https://www.ebay.com/itm/800547132725?_skw=Coach+handbag&hash=itemba6453d535:g:POUAAeSwWIxqiOIM,
ebay,Coach,attainable luxury,COACH 2way Handbag Lane Carry All Shoulder Bag,216.17,USD,Pre-owned - Good,v1|800547132654|0,https://www.ebay.com/itm/800547132654?_skw=Coach+handbag&hash=itemba6453d4ee:g:INcAAeSwhYZqiOK6,
ebay,Coach,attainable luxury,COACH Handbag 2way Shoulder Red Beige,204.02,USD,Pre-owned - Good,v1|800547132716|0,https://www.ebay.com/itm/800547132716?_skw=Coach+handbag&hash=itemba6453d52c:g:mR8AAeSw5NJqiOJC,
ebay,Coach,attainable luxury,COACH Canvas Leather Small Tote Logo Tote Bag Handbag,216.38,USD,Pre-owned - Good,v1|800547132649|0,https://www.ebay.com/itm/800547132649?_skw=Coach+handbag&hash=itemba6453d4e9:g:VpoAAeSwpfhqiOJ-,
ebay,Coach,attainable luxury,Coach Bridget Flap Shoulder Bag White Pebble Leather CDB04 - No signs of use,135.88,USD,Pre-owned - Excellent,v1|398255790178|0,https://www.ebay.com/itm/398255790178?_skw=Coach+handbag&hash=item5cb9e51862:g:LQkAAeSwDhxqdEND&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYuXC16L2HQlLxNhNz6QOCvI7ZmnA2dc9X2NU8eVh6ngdK0PWRTjwUimDnE1NYw%2FDaHhshVY8%2Bx4kaiMrDarGU0Pu--5CaRF4F9vnI1GqCQJW3j7f6ndr5HDbBMDsLIiIARID6j40BtKmOp2y%2BhYMmxlRfwOKRaxTlvcJimWRFl8nQn1Or10ml5Nu5rNTP9PrHgqs6ZEA%2BF%2F30%2F%2BYQOJrY69m8jmc6EEh%2BT%2Bl%2F3QxtSjsxJhLDs9IsZmx8sT699Rf8Y%2FHwQbfuRqLlnlmzt2JBMUofdpnrADRQ%2B1F6BGuWYZQ%3D%3D,
ebay,Coach,attainable luxury,"Pink Coach leather handbag with a clean,polished look and minimal signs of wear.",180.0,USD,Pre-owned - Excellent,v1|397473084877|0,https://www.ebay.com/itm/397473084877?_skw=Coach+handbag&hash=item5c8b3df5cd:g:bJ8AAeSwnyhpXq4Q&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGa4tR7gqf8RCeby3XSI2Qi8eSL81MAebz5kWMnmVz4et%2BeneaCH9ZAKrR5KYSXXE0cZEP18q6WxY7dpMsTRDEVBFdzfYMqFlroNrwI%2Fok4Yhe0gktoI8YJOaIA3XxQqwN7Dd%2FK%2FYcrckZ6qg4J76QXIvtlsBfksHo%2BOYX00UpNROPIAyEOJAOh4A%2BXVnh9pRcwO28OPZzuK57sn33wCNfPE0T0z6yUdN3xZ4nbnrLUn9y7bS8K3VXY2MzICPDSy3TOyVrN5xQlwXv0YI2C0eObM0Mo7G5rysVn2j6vL2Zvf5w%3D%3D,
ebay,Coach,attainable luxury,"Pink Coach leather handbag with a clean,polished look and minimal signs of wear.",180.0,USD,Pre-owned - Excellent,v1|397473084877|0,https://www.ebay.com/itm/397473084877?_skw=Coach+handbag&hash=item5c8b3df5cd:g:bJ8AAeSwnyhpXq4Q&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGa4tR7gqf8RCeby3XSI2Qi8eSL81MAebz5kWMnmVz4et%2BeneaCH9ZAKrR5KYSXXE0cZEP18q6WxY7dpMsTRDEVBFdzfYMqFlroNrwI%2Fok4Yhe0gktoI8YJOaIA3XxQqwN7vXdJtoCIwNhYiZ8meknAgiqgv0ADA5XC1lzN0JGAoLPbS2FVn9avzwALdpOZgtc%2BO9NHXWNjjI2j3%2FDa3DgxzNI2NhMpwTjus7BZ2cD04Dnp1ANx64tXqrJiNT7R9TnnvKZY%2Bfc3eLTpS6qfA8livgLDFbm5lpT5cevz3%2BDtfBA%3D%3D,
ebay,Coach,attainable luxury,Coach Andrea Carmen Shoulder Bag In Signature Jacquard leather CT765,199.0,USD,Pre-owned - Good,v1|178431317649|0,https://www.ebay.com/itm/178431317649?_skw=Coach+handbag&hash=item298b55d691:g:MXIAAeSwu3ZqiQH3&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYYeWA9g7Gor%2F6Vc6FY%2BffldW5J5vPsJWyikEUi4z00wd5GwCK4Vm5jlEKgIzTo%2BWpIL1zVpmJEIXouIKWxBO3b1us9uZdiFOlfKDECeqKLwl1OnvFA1B6P3PWeWfYVMlHYbXvG2rOmOGe7hIGwIWAHAdColKG4ZNZownH9%2Bk4yS79CFrkzUCrJWVPa99lZruqWs5D3kF%2B3k3hpqKGxWDHyyYte3MJNUaa33aHVNJgUkGDT7%2FRnz84TTQl%2FvSJ3reVtRBBMfssXIeGubHwGfduACk8O3K4TOQbKg6bxssy%2FBA%3D%3D,
ebay,Coach,attainable luxury,Coach Y2K Large Carly Classic Shoulder Bag,165.0,USD,Pre-owned - Good,v1|206509236890|0,https://www.ebay.com/itm/206509236890?_skw=Coach+handbag&hash=item3014e8e29a:g:ZiwAAeSwfPFqiMB2&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYG1edrWkGzmyTbl8FuIPXIolLF1kvGULN%2BAMAtJ42bP8iCwDnnItcg8HIX%2By%2ByRftynQnuhMzKblrNZurDc%2B5bvr0Sp7W01im50XQFUAjR7HhUnDFTZJC9TBJztZNOJj0U%2BbPtKjV9HSZd6ynvWEloI8yobSvx%2B39zRzFQA9rSgeXcL6B%2FzkgQNTkdUpiBAAgIoRb9VZEd06G6xPinM4VwKvc7twOQGNMhmf7SpnF2NJV0IiLnvK8jc4VpsUrO7woQJ2F61AtHBipzwmGZhmVxJ4k0nSR0c1Ayg4Fcmr%2BBgQ%3D%3D,
ebay,Coach,attainable luxury,Coach Tote Horse and Carriage Coated Canvas Large Field Handbag - 89143 Red,130.0,USD,Pre-owned - Excellent,v1|158212412712|0,https://www.ebay.com/itm/158212412712?_skw=Coach+handbag&hash=item24d631d528:g:GX4AAeSwrptqVADW&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYV%2F0%2B08D71AlewB16MmIDAXIRyG0V5jrxnNdQD%2BdTzn8T7J%2BP%2FkKmdyrk3cGHkp3XGVuACYfuj9QF2TeYVdopgE%2B43HjSgZmJtlJplTR8E37Klcjxxuhuc5bD9AGf%2F3Sw6%2FiLZsK6m4ngrQY94VuPTgx4NKXZGW6ZPajwJK9yidh8nBijGWlPQeoMVZ1%2Blb6SWpffg7pusCZy491tCBhhJw7R52tUkcIxx8Iu8gfyTsU%2BfOxifY0mqltwT3QI9cwUJ7tC0peAM9FJhHCPN0MdLuoRZP%2BM2motMcgesFHhhcQ%3D%3D,
ebay,Coach,attainable luxury,Coach Alexandra Shoulder Bag Beige Medium CC Signature Canvas Leather,150.0,USD,Pre-owned - Good,v1|820032818207|0,https://www.ebay.com/itm/820032818207?_skw=Coach+handbag&hash=itembeedc3cc1f:g:MzIAAeSwxTFqiN3e,
ebay,Coach,attainable luxury,Coach Vintage Bleaker Woven Straw & Leather Floral handbag,125.0,USD,Pre-owned - Good,v1|298599573827|0,https://www.ebay.com/itm/298599573827?_skw=Coach+handbag&hash=item4585ebe943:g:D5IAAeSwTclqhNpk,
ebay,Coach,attainable luxury,COACH Signature Rowan Satchel 2Way Shoulder Bag HandbagExcellent condition,236.99,USD,Pre-owned - Good,v1|800547132787|0,https://www.ebay.com/itm/800547132787?_skw=Coach+handbag&hash=itemba6453d573:g:PFYAAeSwXSZqiOK8,
ebay,Coach,attainable luxury,Coach Laura Signature Tote F18335 Black Gray Patent Leather Circle Shoulder Bag,109.0,USD,Pre-owned - Good,v1|178430905533|0,https://www.ebay.com/itm/178430905533?_skw=Coach+handbag&hash=item298b4f8cbd:g:WuEAAeSwvFJqiK1x,
ebay,Coach,attainable luxury,COACH Signature Carryall 2Way Shoulder Bag Tote Bag,224.63,USD,Pre-owned - Good,v1|800547132705|0,https://www.ebay.com/itm/800547132705?_skw=Coach+handbag&hash=itemba6453d521:g:Ku0AAeSwl01qiOJ-,
ebay,Coach,attainable luxury,Vintage Coach Signature C jacquard canvas bucket shoulder bag brown,85.0,USD,Pre-owned - Good,v1|168631102873|0,https://www.ebay.com/itm/168631102873?_skw=Coach+handbag&hash=item2743326d99:g:KZoAAeSwuVhqiIf1,
ebay,Coach,attainable luxury,Coach Shoulder Bag with Crossbody Strap,35.0,USD,Pre-owned - Good,v1|287538500068|0,https://www.ebay.com/itm/287538500068?_skw=Coach+handbag&hash=item42f2a151e4:g:6ewAAeSwoxhqiIYH,
ebay,Coach,attainable luxury,Coach Park Metro Dream C 2-Way Tote Bag Shopper Purse  brown shoulder,150.0,USD,Pre-owned - Good,v1|168631127224|0,https://www.ebay.com/itm/168631127224?_skw=Coach+handbag&hash=item274332ccb8:g:9jAAAeSw0DZqiIuR,
ebay,Coach,attainable luxury,COACH Mini Bennett Peyton Multi Color Floral Satchel Crossbody Handbag,48.0,USD,Pre-owned - Good,v1|820033421050|0,https://www.ebay.com/itm/820033421050?_skw=Coach+handbag&hash=itembeedccfefa:g:8O4AAeSwja9qiRO3,
ebay,Coach,attainable luxury,New Coach Outlet Etta Small Flap Shoulder Bag in Signature Chenille CCV65,115.0,USD,Pre-owned - Excellent,v1|358398081111|0,https://www.ebay.com/itm/358398081111?_skw=Coach+handbag&hash=item537230b857:g:b5AAAeSwPCVpzRT8&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZ6b%2BmAKPcXqR7lxxPCwqTNta%2FFAQvJSu1MQk2BxiTsGYAMeM76RmRQwm95qLMQMY5J%2FzYaZ%2FC5uql9J7nsxtcXhO7gRZ6PwNo0%2F1QT13rBVWtQf7aXFskHDiMxyyrc%2FVmBCexzmwlFQ0ZC3b%2BWWEyV9X7aveRqZ2VHfYRyV2MCn0aaNYSx5hU3q3D4TezMIQJZyUfud5YNPcs--wABZqI7z%2FQiOwy1Y8nwMrIxkrtS%2FCNaJl1LCUnI5e3apOUcSu5WqbnKw6WALCArOUZLzwmxXeWqdHkd6VlEsmQlmcGR9w%3D%3D,
ebay,Coach,attainable luxury,Vtg Coach Dinky Handbag Womens Black Leather Zip Pockets Turn Lock Crossbody Bag,156.48,USD,Pre-owned - Good,v1|377439972123|0,https://www.ebay.com/itm/377439972123?_skw=Coach+handbag&hash=item57e12ceb1b:g:1YQAAeSw-dNqD1iE&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaw1fEuWpANkdsGmPfWZb3fBHyYy7KepM1ZtJsAeDkcNdjknFS9VT%2FP47K0wBzSjL0MZ9FROsc0yd%2FVAb31I%2ByqET4fKzoXFx%2B%2Btl4OFElJ9wmyPyTMKQbYsJ0wlvj7gbiHLStNaKaP%2FZZTbJXCPRyIuhPqTJ9lKxXejla%2B9T%2BgLtM78BFQW9AIVwS78go5DEIxHHlzgwAChe104fl%2BcY0OvFL0HGTLdhxXWZ9k1ugqz6C5hGShaTbxm0SYdNJQ3x2ISwW4Uk9m2p1PVOjZy95rILApJh5k0FvN050N2Y%2FBnQ%3D%3D,
ebay,Coach,attainable luxury,Coach Pink Canvas Tote Bag Handbag Purse Women's Shopper Shoulder Bag,494.99,USD,Pre-owned - Excellent,v1|336738136907|0,https://www.ebay.com/itm/336738136907?_skw=Coach+handbag&hash=item4e6728334b:g:5p8AAeSwvl9qe-1l&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGb8FhWBKbUtUiNHqUPJ5qXv%2FkNLEIy%2Bneys615TGPdkTYF82pnKcYlGPlZYlgqBpAEgPvx8mmIb4cep%2Be9H8wwmhl5GKRt5lDi5z%2Bo3EVTwMFWn9XJsIlbwXZ5dNzLSlodSKJmsZi2XUl8j7Wf9sbc1fmkZYz81bWj0emkOoWUr%2FHaF4AptVO0FXVpG509H%2BdDFAkudh3Rk4znbHBO00EvJcF%2FNXK6T3UW6rLktn0jbtMXtB1cy32Lsn5Sb9gP2cOwKEGyBAmkrgPyrViFlwavt71lHyk%2FWHirEpiZMJf4Snw%3D%3D,
ebay,Coach,attainable luxury,COACH Denim Prairie Satchel 2Way Shoulder Bag Tote Handbag,204.02,USD,Pre-owned - Good,v1|800547132718|0,https://www.ebay.com/itm/800547132718?_skw=Coach+handbag&hash=itemba6453d52e:g:HjkAAeSwuxVqiOKB,
ebay,Coach,attainable luxury,Vintage Coach G0993 F13675 Hampton Madeline black leather handbag purse,55.55,USD,Pre-owned - Fair,v1|398231211397|0,https://www.ebay.com/itm/398231211397?_skw=Coach+handbag&hash=item5cb86e0d85:g:eP4AAeSw75Zqa1mP,
ebay,Coach,attainable luxury,Coach Gramercy Signature Brown Leather Crossbody Bag 42975,72.0,USD,Pre-owned - Good,v1|307139643468|0,https://www.ebay.com/itm/307139643468?_skw=Coach+handbag&hash=item4782f3084c:g:IgYAAeSwwtVqiKHg,
